timestamp,temp,humidity,pressure,wind_speed,rain_mm,duration_min
2025-01-07 13:30:00,26.9,80.9,1002.3,0.95,0.0,0.0
2025-01-07 13:40:00,25.9,90.5,1008.2,1.93,0.0,0.0
2025-01-07 13:50:00,27.6,82.3,1008.7,1.78,0.0,0.0
2025-01-07 14:00:00,28.9,78.3,1000.8,1.66,0.0,0.0
2025-01-07 14:10:00,29.5,88.6,1009.4,2.66,0.0,0.0
2025-01-07 14:20:00,28.5,91.5,1009.6,1.57,0.0,0.0
2025-01-07 14:30:00,29.7,97.9,1006.1,2.71,0.0,0.0
2025-01-07 14:40:00,26.5,79.0,1010.8,2.81,0.0,0.0
2025-01-07 14:50:00,31.9,88.5,1010.4,1.02,0.0,0.0
2025-01-07 15:00:00,28.8,83.0,1007.3,2.05,0.0,0.0
2025-01-07 15:10:00,31.2,88.9,1005.6,1.8,0.0,0.0
2025-01-07 15:20:00,29.7,77.6,1004.1,0.54,0.0,0.0
2025-01-07 15:30:00,29.9,78.7,1006.9,1.28,0.0,0.0
2025-01-07 15:40:00,30.1,81.1,1008.7,2.39,0.0,0.0
2025-01-07 15:50:00,29.9,85.4,1006.0,3.01,0.0,0.0
2025-01-07 16:00:00,30.3,81.8,1000.4,2.45,0.0,0.0
2025-01-07 16:10:00,31.7,88.3,1010.8,2.16,0.0,0.0
2025-01-07 16:20:00,29.4,90.1,1007.6,1.99,0.0,0.0
2025-01-07 16:30:00,30.4,88.0,1005.9,2.84,0.0,0.0
2025-01-07 16:40:00,28.8,93.1,1009.6,3.07,0.0,0.0
2025-01-07 16:50:00,31.9,87.1,1011.6,1.71,0.0,0.0
2025-01-07 17:00:00,27.6,78.9,998.6,1.0,0.0,0.0
2025-01-07 17:10:00,32.6,91.8,1008.3,0.95,0.0,0.0
2025-01-07 17:20:00,28.9,82.0,1002.7,2.66,0.0,0.0
2025-01-07 17:30:00,26.1,89.6,1008.5,1.98,0.0,0.0
2025-01-07 17:40:00,29.3,92.9,1007.4,2.09,0.0,0.0
2025-01-07 17:50:00,27.6,87.3,1008.9,1.1,0.0,0.0
2025-01-07 18:00:00,30.7,77.5,1005.5,1.62,0.0,0.0
2025-01-07 18:10:00,27.7,80.4,1001.4,1.85,0.0,0.0
2025-01-07 18:20:00,28.1,91.6,1005.6,2.1,0.0,0.0
2025-01-07 18:30:00,25.2,84.2,1008.2,1.8,0.0,0.0
2025-01-07 18:40:00,28.1,85.4,1010.0,1.48,0.0,0.0
2025-01-07 18:50:00,24.2,88.8,1003.5,1.61,0.0,0.0
2025-01-07 19:00:00,25.8,88.5,1010.1,2.6,0.0,0.0
2025-01-07 19:10:00,30.5,86.4,1005.1,2.12,0.0,0.0
2025-01-07 19:20:00,30.6,84.0,1008.1,2.31,0.0,0.0
2025-01-07 19:30:00,29.9,83.4,1005.5,1.55,0.0,0.0
2025-01-07 19:40:00,27.1,89.3,1007.5,0.52,0.0,0.0
2025-01-07 19:50:00,28.9,87.8,1009.7,1.74,0.0,0.0
2025-01-07 20:00:00,29.0,83.7,1003.3,1.57,0.0,0.0
2025-01-07 20:10:00,26.7,90.4,1005.0,2.17,0.0,0.0
2025-01-07 20:20:00,32.0,84.4,1007.6,3.64,0.0,0.0
2025-01-07 20:30:00,30.8,80.7,1014.2,2.35,0.0,0.0
2025-01-07 20:40:00,28.6,81.2,1004.4,3.37,0.0,0.0
2025-01-07 20:50:00,29.1,80.1,1013.1,2.28,0.0,0.0
2025-01-07 21:00:00,29.4,83.6,1013.0,1.69,0.0,0.0
2025-01-07 21:10:00,24.9,91.2,1006.7,2.17,0.0,0.0
2025-01-07 21:20:00,28.5,81.0,1006.1,2.89,0.0,0.0
2025-01-07 21:30:00,27.6,85.9,1004.9,2.91,0.0,0.0
2025-01-07 21:40:00,27.0,81.7,1006.8,1.71,0.0,0.0
2025-01-07 21:50:00,28.4,83.7,1002.8,2.13,0.0,0.0
2025-01-07 22:00:00,32.6,77.4,1006.8,1.29,0.0,0.0
2025-01-07 22:10:00,30.3,83.9,1011.5,2.41,0.0,0.0
2025-01-07 22:20:00,27.9,84.0,1005.2,2.78,0.0,0.0
2025-01-07 22:30:00,30.1,87.7,1006.3,2.02,0.0,0.0
2025-01-07 22:40:00,31.8,86.1,1001.9,1.67,0.0,0.0
2025-01-07 22:50:00,30.8,79.0,1008.1,2.18,0.0,0.0
2025-01-07 23:00:00,29.1,90.4,1007.8,2.21,0.0,0.0
2025-01-07 23:10:00,27.7,86.1,1007.2,2.04,0.0,0.0
2025-01-07 23:20:00,30.4,86.0,1006.3,2.09,0.0,0.0
2025-01-07 23:30:00,29.8,85.0,1006.1,1.91,0.0,0.0
2025-01-07 23:40:00,30.8,82.4,1008.5,2.5,0.0,0.0
2025-01-07 23:50:00,30.3,86.1,1006.9,2.37,0.0,0.0
2025-01-08 00:00:00,31.1,87.4,1007.9,1.51,0.0,0.0
2025-01-08 00:10:00,27.9,76.3,1007.6,1.49,0.0,0.0
2025-01-08 00:20:00,31.6,82.3,1010.4,1.87,0.0,0.0
2025-01-08 00:30:00,29.4,83.7,1009.0,2.37,0.0,0.0
2025-01-08 00:40:00,33.2,86.3,1007.6,2.07,0.0,0.0
2025-01-08 00:50:00,27.6,91.0,1011.6,1.68,0.0,0.0
2025-01-08 01:00:00,32.5,81.1,1008.3,2.13,0.0,0.0
2025-01-08 01:10:00,29.4,82.5,1010.9,1.83,0.0,0.0
2025-01-08 01:20:00,27.7,82.4,1008.8,2.44,0.0,0.0
2025-01-08 01:30:00,28.0,81.0,1001.5,2.17,0.0,0.0
2025-01-08 01:40:00,28.4,83.3,1010.9,1.84,0.0,0.0
2025-01-08 01:50:00,29.8,88.9,1007.4,2.12,0.0,0.0
2025-01-08 02:00:00,30.0,79.7,1006.8,2.66,0.0,0.0
2025-01-08 02:10:00,27.9,87.1,1007.8,1.72,0.0,0.0
2025-01-08 02:20:00,29.0,76.5,1006.0,2.2,0.0,0.0
2025-01-08 02:30:00,33.3,82.2,1007.7,1.96,0.0,0.0
2025-01-08 02:40:00,32.5,83.4,1005.2,2.21,0.0,0.0
2025-01-08 02:50:00,29.9,93.4,1010.8,1.67,0.0,0.0
2025-01-08 03:00:00,29.1,83.6,1006.7,2.06,0.0,0.0
2025-01-08 03:10:00,29.2,74.0,1005.9,2.55,0.0,0.0
2025-01-08 03:20:00,30.2,75.0,1004.2,1.53,0.0,0.0
2025-01-08 03:30:00,27.0,85.2,1007.8,1.34,0.0,0.0
2025-01-08 03:40:00,28.5,88.1,1007.6,1.35,0.0,0.0
2025-01-08 03:50:00,25.7,86.9,1008.2,1.41,0.0,0.0
2025-01-08 04:00:00,29.8,85.8,1003.9,2.3,0.0,0.0
2025-01-08 04:10:00,30.3,90.8,1002.2,1.3,0.0,0.0
2025-01-08 04:20:00,28.0,82.3,1008.9,1.85,0.0,0.0
2025-01-08 04:30:00,32.1,89.5,1011.5,2.31,0.0,0.0
2025-01-08 04:40:00,26.5,76.8,1003.9,2.21,0.0,0.0
2025-01-08 04:50:00,26.1,80.5,1011.8,1.81,0.0,0.0
2025-01-08 05:00:00,29.4,76.0,1007.9,2.1,0.0,0.0
2025-01-08 05:10:00,31.1,83.6,1007.0,2.05,0.0,0.0
2025-01-08 05:20:00,32.4,84.8,1005.8,1.89,0.0,0.0
2025-01-08 05:30:00,28.1,85.6,1002.8,1.89,0.0,0.0
2025-01-08 05:40:00,31.2,85.3,1010.0,3.12,0.0,0.0
2025-01-08 05:50:00,28.9,80.4,1004.7,2.4,0.0,0.0
2025-01-08 06:00:00,28.7,84.0,1004.7,3.24,0.0,0.0
2025-01-08 06:10:00,30.8,77.5,1010.0,1.75,0.0,0.0
2025-01-08 06:20:00,30.3,91.8,1001.4,1.96,0.0,0.0
2025-01-08 06:30:00,25.8,83.5,1002.4,1.33,0.0,0.0
2025-01-08 06:40:00,32.0,82.6,1006.9,1.6,0.0,0.0
2025-01-08 06:50:00,31.8,92.9,1007.9,2.95,0.0,0.0
2025-01-08 07:00:00,27.7,78.8,1008.5,1.74,0.0,0.0
2025-01-08 07:10:00,29.8,79.4,1006.1,2.96,0.0,0.0
2025-01-08 07:20:00,30.0,79.5,1014.6,1.38,0.0,0.0
2025-01-08 07:30:00,29.5,84.7,1006.3,1.47,0.0,0.0
2025-01-08 07:40:00,27.9,87.2,1006.3,1.83,0.0,0.0
2025-01-08 07:50:00,27.7,88.7,1004.6,1.97,0.0,0.0
2025-01-08 08:00:00,28.9,97.9,1007.4,2.46,0.0,0.0
2025-01-08 08:10:00,31.3,73.8,1008.8,2.23,0.0,0.0
2025-01-08 08:20:00,30.1,88.0,1010.6,1.79,0.0,0.0
2025-01-08 08:30:00,28.3,82.2,1002.5,1.93,0.0,0.0
2025-01-08 08:40:00,30.5,82.1,1006.3,1.84,0.0,0.0
2025-01-08 08:50:00,23.3,81.9,1008.3,1.54,0.0,0.0
2025-01-08 09:00:00,31.3,80.5,1008.8,1.56,0.0,0.0
2025-01-08 09:10:00,25.5,93.4,1007.0,2.51,0.0,0.0
2025-01-08 09:20:00,28.3,89.2,1008.6,1.09,0.0,0.0
2025-01-08 09:30:00,26.8,85.1,1004.6,2.81,0.0,0.0
2025-01-08 09:40:00,26.4,91.8,1011.7,1.83,0.0,0.0
2025-01-08 09:50:00,31.3,77.4,1010.0,1.61,0.0,0.0
2025-01-08 10:00:00,28.1,78.3,1003.0,2.37,0.0,0.0
2025-01-08 10:10:00,29.7,74.1,1003.8,2.74,0.0,0.0
2025-01-08 10:20:00,28.9,81.5,1003.9,2.56,0.0,0.0
2025-01-08 10:30:00,30.0,85.8,1009.0,2.25,0.0,0.0
2025-01-08 10:40:00,29.2,85.5,1003.1,2.54,0.0,0.0
2025-01-08 10:50:00,26.4,85.7,1006.0,1.14,0.0,0.0
2025-01-08 11:00:00,31.0,77.9,1008.4,1.74,0.0,0.0
2025-01-08 11:10:00,28.0,89.0,1006.8,1.54,0.0,0.0
2025-01-08 11:20:00,25.9,86.2,1007.8,2.61,0.0,0.0
2025-01-08 11:30:00,28.1,88.7,1003.8,1.81,0.0,0.0
2025-01-08 11:40:00,32.0,75.5,1008.8,2.42,0.0,0.0
2025-01-08 11:50:00,30.7,86.6,1005.2,2.27,0.0,0.0
2025-01-08 12:00:00,28.3,79.1,1006.0,1.57,0.0,0.0
2025-01-08 12:10:00,28.3,83.0,1007.7,1.71,0.0,0.0
2025-01-08 12:20:00,28.4,87.7,1007.3,2.65,0.0,0.0
2025-01-08 12:30:00,33.2,85.5,1007.1,1.61,0.0,0.0
2025-01-08 12:40:00,29.8,80.7,1004.7,2.06,0.0,0.0
2025-01-08 12:50:00,29.9,85.0,1006.1,1.61,0.0,0.0
2025-01-08 13:00:00,31.1,77.3,1007.0,1.84,0.0,0.0
2025-01-08 13:10:00,29.5,90.8,1002.9,1.98,0.0,0.0
2025-01-08 13:20:00,28.5,84.0,1005.6,1.61,0.0,0.0
2025-01-08 13:30:00,28.6,90.6,1008.2,1.52,0.0,0.0
2025-01-08 13:40:00,28.9,82.4,1003.2,2.14,0.0,0.0
2025-01-08 13:50:00,28.9,82.4,1010.5,1.58,0.0,0.0
2025-01-08 14:00:00,30.5,81.2,1010.8,1.59,0.0,0.0
2025-01-08 14:10:00,29.1,89.4,1003.3,1.53,0.0,0.0
2025-01-08 14:20:00,30.5,81.5,1011.1,1.96,0.0,0.0
2025-01-08 14:30:00,28.8,88.2,1006.6,2.47,0.0,0.0
2025-01-08 14:40:00,29.2,83.1,1008.3,2.75,0.0,0.0
2025-01-08 14:50:00,25.0,75.1,1005.5,1.64,0.0,0.0
2025-01-08 15:00:00,30.8,82.1,1009.8,3.08,0.0,0.0
2025-01-08 15:10:00,29.7,79.1,1008.2,1.5,0.0,0.0
2025-01-08 15:20:00,31.0,85.2,1004.6,2.54,0.0,0.0
2025-01-08 15:30:00,23.2,79.0,1003.5,1.64,0.0,0.0
2025-01-08 15:40:00,33.2,89.6,1002.6,1.56,0.0,0.0
2025-01-08 15:50:00,28.7,84.5,1007.6,1.63,0.0,0.0
2025-01-08 16:00:00,31.2,84.1,1008.7,1.97,0.0,0.0
2025-01-08 16:10:00,26.9,88.3,1009.0,2.29,0.0,0.0
2025-01-08 16:20:00,30.2,89.8,1006.6,2.33,0.0,0.0
2025-01-08 16:30:00,26.9,84.9,1003.5,1.53,0.0,0.0
2025-01-08 16:40:00,27.8,81.1,1005.0,1.51,0.0,0.0
2025-01-08 16:50:00,32.8,76.1,1010.5,1.54,0.0,0.0
2025-01-08 17:00:00,28.6,81.6,1005.5,1.94,0.0,0.0
2025-01-08 17:10:00,29.4,81.9,1007.4,1.89,0.0,0.0
2025-01-08 17:20:00,30.7,85.5,1003.8,1.52,0.0,0.0
2025-01-08 17:30:00,30.0,83.3,1008.0,2.13,0.0,0.0
2025-01-08 17:40:00,29.3,88.4,1005.6,3.13,0.0,0.0
2025-01-08 17:50:00,29.7,81.9,1010.1,1.75,0.0,0.0
2025-01-08 18:00:00,33.8,84.7,1009.3,1.78,0.0,0.0
2025-01-08 18:10:00,28.9,90.9,1005.5,2.28,0.0,0.0
2025-01-08 18:20:00,29.4,86.7,1006.6,1.72,0.0,0.0
2025-01-08 18:30:00,31.1,84.7,1005.3,2.33,0.0,0.0
2025-01-08 18:40:00,31.2,82.0,1002.7,1.64,0.0,0.0
2025-01-08 18:50:00,31.4,81.8,1004.4,2.92,0.0,0.0
2025-01-08 19:00:00,30.3,80.7,1007.6,2.17,0.0,0.0
2025-01-08 19:10:00,26.7,82.3,1008.0,1.69,0.0,0.0
2025-01-08 19:20:00,32.3,88.8,1007.4,1.71,0.0,0.0
2025-01-08 19:30:00,26.7,83.9,1006.1,1.74,0.0,0.0
2025-01-08 19:40:00,29.6,78.3,1009.8,2.69,0.0,0.0
2025-01-08 19:50:00,27.5,93.8,1007.2,1.37,0.0,0.0
2025-01-08 20:00:00,28.9,86.6,1009.1,1.67,0.0,0.0
2025-01-08 20:10:00,29.7,78.0,1001.7,1.72,0.0,0.0
2025-01-08 20:20:00,29.6,82.8,995.2,1.99,0.0,0.0
2025-01-08 20:30:00,29.8,85.6,1007.9,1.86,0.0,0.0
2025-01-08 20:40:00,32.2,93.5,1002.7,1.25,0.0,0.0
2025-01-08 20:50:00,29.9,79.5,1006.4,1.8,0.0,0.0
2025-01-08 21:00:00,28.5,89.9,1006.1,1.95,0.0,0.0
2025-01-08 21:10:00,30.9,92.0,1011.8,1.69,0.0,0.0
2025-01-08 21:20:00,31.4,81.9,1008.2,2.34,0.0,0.0
2025-01-08 21:30:00,26.5,83.6,1007.5,2.46,0.0,0.0
2025-01-08 21:40:00,30.2,79.8,1009.5,1.96,0.0,0.0
2025-01-08 21:50:00,30.4,84.0,1008.1,2.12,0.0,0.0
2025-01-08 22:00:00,28.4,84.8,1005.6,0.92,0.0,0.0
2025-01-08 22:10:00,31.8,88.3,1010.2,1.79,0.0,0.0
2025-01-08 22:20:00,28.7,90.5,1003.7,2.5,0.0,0.0
2025-01-08 22:30:00,29.3,81.3,1008.0,1.79,0.0,0.0
2025-01-08 22:40:00,28.7,75.2,1002.4,1.63,0.0,0.0
2025-01-08 22:50:00,29.0,84.9,1007.6,3.14,0.0,0.0
2025-01-08 23:00:00,26.8,86.5,1007.6,2.91,0.0,0.0
2025-01-08 23:10:00,26.1,86.2,1012.0,2.23,0.0,0.0
2025-01-08 23:20:00,32.2,83.4,1002.3,2.57,0.0,0.0
2025-01-08 23:30:00,27.3,85.6,1005.2,0.89,0.0,0.0
2025-01-08 23:40:00,27.0,92.6,1009.5,1.61,0.0,0.0
2025-01-08 23:50:00,24.7,86.9,1008.0,1.77,0.0,0.0
2025-01-09 00:00:00,27.7,83.1,1007.5,1.88,0.0,0.0
2025-01-09 00:10:00,26.4,82.5,1004.1,1.76,0.0,0.0
2025-01-09 00:20:00,32.3,84.2,1005.2,0.72,0.0,0.0
2025-01-09 00:30:00,31.0,93.2,1010.7,2.19,0.0,0.0
2025-01-09 00:40:00,27.6,84.1,1006.8,2.27,0.0,0.0
2025-01-09 00:50:00,33.5,84.9,1008.1,2.8,0.0,0.0
2025-01-09 01:00:00,31.0,82.6,1006.7,1.61,0.0,0.0
2025-01-09 01:10:00,28.4,90.5,1003.5,1.56,0.0,0.0
2025-01-09 01:20:00,24.0,94.8,1009.8,0.66,0.0,0.0
2025-01-09 01:30:00,33.6,87.3,1008.5,1.85,0.0,0.0
2025-01-09 01:40:00,26.2,85.4,1013.9,2.45,0.0,0.0
2025-01-09 01:50:00,25.7,85.2,1004.0,1.69,0.0,0.0
2025-01-09 02:00:00,31.0,73.1,1009.5,3.07,0.0,0.0
2025-01-09 02:10:00,33.9,88.7,1003.1,1.87,0.0,0.0
2025-01-09 02:20:00,31.8,85.7,1007.5,2.07,0.0,0.0
2025-01-09 02:30:00,30.1,87.1,1009.9,1.32,0.0,0.0
2025-01-09 02:40:00,30.2,81.4,1000.8,2.14,0.0,0.0
2025-01-09 02:50:00,30.7,83.1,1006.4,1.01,0.0,0.0
2025-01-09 03:00:00,30.5,82.9,1005.3,2.35,0.0,0.0
2025-01-09 03:10:00,29.6,90.1,1004.9,2.36,0.0,0.0
2025-01-09 03:20:00,29.2,83.1,1008.2,2.68,0.0,0.0
2025-01-09 03:30:00,28.9,95.4,1010.4,1.49,0.0,0.0
2025-01-09 03:40:00,27.5,87.2,1006.6,2.08,0.0,0.0
2025-01-09 03:50:00,28.4,78.6,1007.6,2.28,0.0,0.0
2025-01-09 04:00:00,25.6,84.4,1007.3,2.22,0.0,0.0
2025-01-09 04:10:00,28.8,81.7,1007.0,1.57,0.0,0.0
2025-01-09 04:20:00,27.0,74.0,1003.7,0.8,0.0,0.0
2025-01-09 04:30:00,26.8,93.0,1010.3,2.17,0.0,0.0
2025-01-09 04:40:00,29.4,88.5,1007.9,1.92,0.0,0.0
2025-01-09 04:50:00,31.8,87.7,1008.2,1.72,0.0,0.0
2025-01-09 05:00:00,30.8,85.8,1004.6,2.38,0.0,0.0
2025-01-09 05:10:00,25.9,78.1,1005.6,1.98,0.0,0.0
2025-01-09 05:20:00,27.0,82.6,1006.5,1.34,0.0,0.0
2025-01-09 05:30:00,30.9,89.2,1002.4,1.03,0.0,0.0
2025-01-09 05:40:00,27.0,79.7,1001.9,1.44,0.0,0.0
2025-01-09 05:50:00,28.6,72.3,1005.2,3.2,0.0,0.0
2025-01-09 06:00:00,30.1,83.9,1008.6,2.36,0.0,0.0
2025-01-09 06:10:00,27.1,84.3,1005.0,2.09,0.0,0.0
2025-01-09 06:20:00,29.2,85.7,1003.9,1.91,0.0,0.0
2025-01-09 06:30:00,26.3,88.6,1004.6,1.88,0.0,0.0
2025-01-09 06:40:00,27.8,88.2,1005.6,2.58,0.0,0.0
2025-01-09 06:50:00,29.6,86.3,1005.9,1.75,0.0,0.0
2025-01-09 07:00:00,25.8,91.0,1013.5,2.29,0.0,0.0
2025-01-09 07:10:00,29.9,77.4,1010.2,1.83,0.0,0.0
2025-01-09 07:20:00,29.0,87.5,1010.1,2.97,0.0,0.0
2025-01-09 07:30:00,30.1,88.1,1010.5,2.37,0.0,0.0
2025-01-09 07:40:00,29.4,78.8,1004.0,2.62,0.0,0.0
2025-01-09 07:50:00,31.7,77.5,1003.3,1.71,0.0,0.0
2025-01-09 08:00:00,29.3,81.3,1003.7,2.53,0.0,0.0
2025-01-09 08:10:00,28.1,81.7,1011.0,1.84,0.0,0.0
2025-01-09 08:20:00,29.2,88.8,1005.4,2.06,0.0,0.0
2025-01-09 08:30:00,30.1,81.9,1003.2,2.82,0.0,0.0
2025-01-09 08:40:00,29.1,80.7,1005.7,1.48,0.0,0.0
2025-01-09 08:50:00,29.1,81.9,1006.3,2.1,0.0,0.0
2025-01-09 09:00:00,27.6,90.6,1007.8,2.22,0.0,0.0
2025-01-09 09:10:00,27.7,85.1,1007.8,2.26,0.0,0.0
2025-01-09 09:20:00,26.2,84.1,1004.5,1.77,0.0,0.0
2025-01-09 09:30:00,32.5,84.4,1009.1,3.04,0.0,0.0
2025-01-09 09:40:00,26.5,91.5,1005.1,1.35,0.0,0.0
2025-01-09 09:50:00,27.6,81.3,1006.5,2.73,0.0,0.0
2025-01-09 10:00:00,27.6,91.6,1009.1,2.61,0.0,0.0
2025-01-09 10:10:00,30.8,86.1,1005.1,2.95,0.0,0.0
2025-01-09 10:20:00,28.4,84.2,1005.3,1.21,0.0,0.0
2025-01-09 10:30:00,31.5,97.5,1008.8,1.57,0.0,0.0
2025-01-09 10:40:00,27.7,79.7,1004.4,2.75,0.0,0.0
2025-01-09 10:50:00,29.6,83.2,1005.8,1.06,0.0,0.0
2025-01-09 11:00:00,27.3,78.8,1008.7,1.2,0.0,0.0
2025-01-09 11:10:00,33.3,89.8,1013.2,1.76,0.0,0.0
2025-01-09 11:20:00,26.6,93.4,1008.8,2.1,0.0,0.0
2025-01-09 11:30:00,29.6,93.3,1008.4,2.8,0.0,0.0
2025-01-09 11:40:00,30.3,91.1,1008.6,1.91,0.0,0.0
2025-01-09 11:50:00,29.8,84.0,1003.8,1.7,0.0,0.0
2025-01-09 12:00:00,28.6,83.2,1007.3,2.16,0.0,0.0
2025-01-09 12:10:00,28.7,76.6,1006.9,2.23,0.0,0.0
2025-01-09 12:20:00,29.1,95.2,1008.0,2.22,0.0,0.0
2025-01-09 12:30:00,28.7,87.3,1007.3,1.91,0.0,0.0
2025-01-09 12:40:00,30.9,82.5,1008.1,1.02,0.0,0.0
2025-01-09 12:50:00,33.4,91.6,1006.1,1.54,0.0,0.0
2025-01-09 13:00:00,27.9,80.1,1007.2,2.71,0.0,0.0
2025-01-09 13:10:00,26.3,87.0,1003.3,2.09,0.0,0.0
2025-01-09 13:20:00,28.8,84.1,1006.0,1.84,0.0,0.0
2025-01-09 13:30:00,34.2,88.2,1011.2,2.56,0.0,0.0
2025-01-09 13:40:00,27.4,84.7,1008.0,1.43,0.0,0.0
2025-01-09 13:50:00,32.3,77.7,1006.9,1.89,0.0,0.0
2025-01-09 14:00:00,32.4,85.4,1012.7,2.07,0.0,0.0
2025-01-09 14:10:00,27.9,90.2,1002.9,1.78,0.0,0.0
2025-01-09 14:20:00,30.1,84.9,1003.7,2.05,0.0,0.0
2025-01-09 14:30:00,32.3,88.9,1012.1,1.91,0.0,0.0
2025-01-09 14:40:00,28.2,79.8,1007.1,1.3,0.0,0.0
2025-01-09 14:50:00,28.6,84.9,1006.3,2.09,0.0,0.0
2025-01-09 15:00:00,27.8,81.9,1003.4,1.34,0.0,0.0
2025-01-09 15:10:00,27.0,88.7,1008.3,2.08,0.0,0.0
2025-01-09 15:20:00,27.7,85.2,1008.6,2.69,0.0,0.0
2025-01-09 15:30:00,26.6,88.5,1003.7,1.86,0.0,0.0
2025-01-09 15:40:00,29.1,90.4,1006.6,1.41,0.0,0.0
2025-01-09 15:50:00,27.5,88.5,1006.0,1.94,0.0,0.0
2025-01-09 16:00:00,29.5,86.4,1007.8,1.58,0.0,0.0
2025-01-09 16:10:00,25.9,80.0,1003.6,2.3,0.0,0.0
2025-01-09 16:20:00,29.7,85.0,1010.8,1.93,0.0,0.0
2025-01-09 16:30:00,30.7,82.3,1009.7,2.85,0.0,0.0
2025-01-09 16:40:00,25.0,83.3,1005.9,2.58,0.0,0.0
2025-01-09 16:50:00,29.7,83.1,1006.4,1.92,0.0,0.0
2025-01-09 17:00:00,31.5,80.1,1006.6,2.36,0.0,0.0
2025-01-09 17:10:00,26.6,75.2,1004.7,1.8,0.0,0.0
2025-01-09 17:20:00,32.3,81.7,1005.7,2.02,0.0,0.0
2025-01-09 17:30:00,29.8,86.0,1006.2,1.82,0.0,0.0
2025-01-09 17:40:00,27.6,78.3,1011.8,2.38,0.0,0.0
2025-01-09 17:50:00,28.9,85.1,1009.8,2.72,0.0,0.0
2025-01-09 18:00:00,30.1,94.5,1009.8,2.4,0.0,0.0
2025-01-09 18:10:00,29.2,90.1,1008.1,2.46,0.0,0.0
2025-01-09 18:20:00,30.1,93.2,1003.6,2.46,0.0,0.0
2025-01-09 18:30:00,27.2,87.0,1006.9,2.28,0.0,0.0
2025-01-09 18:40:00,29.3,90.8,1009.9,1.43,0.0,0.0
2025-01-09 18:50:00,26.2,81.4,1003.2,2.85,0.0,0.0
2025-01-09 19:00:00,28.8,81.8,1008.9,2.9,0.0,0.0
2025-01-09 19:10:00,27.2,71.3,1014.0,1.88,0.0,0.0
2025-01-09 19:20:00,27.5,90.9,1010.2,1.81,0.0,0.0
2025-01-09 19:30:00,31.5,92.7,1011.2,2.31,0.0,0.0
2025-01-09 19:40:00,31.2,82.2,1007.7,2.28,0.0,0.0
2025-01-09 19:50:00,30.2,83.7,1009.9,1.9,0.0,0.0
2025-01-09 20:00:00,26.8,81.2,1004.8,1.37,0.0,0.0
2025-01-09 20:10:00,28.4,86.9,1009.4,2.15,0.0,0.0
2025-01-09 20:20:00,31.4,90.6,1009.0,2.28,0.0,0.0
2025-01-09 20:30:00,29.3,76.3,1007.9,2.36,0.0,0.0
2025-01-09 20:40:00,33.6,87.0,1010.9,2.17,0.0,0.0
2025-01-09 20:50:00,29.8,83.6,1005.4,1.86,0.0,0.0
2025-01-09 21:00:00,29.4,85.6,1006.4,2.5,0.0,0.0
2025-01-09 21:10:00,28.4,87.3,1007.3,2.03,0.0,0.0
2025-01-09 21:20:00,29.3,84.1,1003.9,1.77,0.0,0.0
2025-01-09 21:30:00,28.7,84.5,1007.7,1.91,0.0,0.0
2025-01-09 21:40:00,30.4,83.9,1001.8,1.13,0.0,0.0
2025-01-09 21:50:00,30.9,89.9,1010.1,1.91,0.0,0.0
2025-01-09 22:00:00,27.4,87.1,1007.1,2.34,0.0,0.0
2025-01-09 22:10:00,26.3,86.1,1005.4,2.17,0.0,0.0
2025-01-09 22:20:00,25.3,78.6,1004.5,2.76,0.0,0.0
2025-01-09 22:30:00,30.0,83.1,1006.3,1.87,0.0,0.0
2025-01-09 22:40:00,26.8,89.5,1009.1,2.24,0.0,0.0
2025-01-09 22:50:00,24.7,85.2,1008.6,2.4,0.0,0.0
2025-01-09 23:00:00,29.8,88.3,1004.9,3.17,0.0,0.0
2025-01-09 23:10:00,34.0,93.8,1004.5,2.07,0.0,0.0
2025-01-09 23:20:00,29.0,90.2,1009.0,1.48,0.0,0.0
2025-01-09 23:30:00,30.7,85.5,1004.8,2.42,0.0,0.0
2025-01-09 23:40:00,29.2,82.4,1007.2,2.93,0.0,0.0
2025-01-09 23:50:00,28.8,72.2,1007.4,1.84,0.0,0.0
2025-01-10 00:00:00,30.8,84.2,1007.9,2.42,0.0,0.0
2025-01-10 00:10:00,28.4,83.4,1009.6,2.61,0.0,0.0
2025-01-10 00:20:00,29.5,87.0,1003.2,2.51,0.0,0.0
2025-01-10 00:30:00,29.6,84.2,1001.3,2.06,0.0,0.0
2025-01-10 00:40:00,27.7,83.4,1005.3,1.65,0.0,0.0
2025-01-10 00:50:00,31.0,76.1,1012.4,1.96,0.0,0.0
2025-01-10 01:00:00,28.7,80.3,1013.1,2.23,0.0,0.0
2025-01-10 01:10:00,27.5,87.4,1012.5,2.45,0.0,0.0
2025-01-10 01:20:00,30.1,93.6,1006.4,2.17,0.0,0.0
2025-01-10 01:30:00,27.2,84.5,1001.7,1.81,0.0,0.0
2025-01-10 01:40:00,29.1,86.6,1000.0,2.28,0.0,0.0
2025-01-10 01:50:00,29.0,89.8,1005.2,2.43,0.0,0.0
2025-01-10 02:00:00,31.2,80.9,1006.4,2.19,0.0,0.0
2025-01-10 02:10:00,29.9,86.8,1010.9,1.58,0.0,0.0
2025-01-10 02:20:00,28.9,81.3,1009.6,1.91,0.0,0.0
2025-01-10 02:30:00,30.6,89.3,1007.7,2.47,0.0,0.0
